crawl_date,source_date,title,source,source_time,Sentiment_label,Positive_sentim,Negative_sentim,Neutral_sentim
2023/08/30 20:02,2023-08-30,UPDATE 4-US restricts exports of some Nvidia chips to certain Middle East countries,Investor's Business Daily,13 minutes ago,-1.0,0.014297595247626305,0.8850464820861816,0.10065590590238571
2023/08/30 20:02,2023-08-30,"These Stocks Are Moving the Most Today: Ambarella, HP Inc., Box, Insulet, Sunrun, Nvidia, and More",Reuters,2 hours ago,0.0,0.10087122768163681,0.04181006923317909,0.8573186993598938
2023/08/30 20:02,2023-08-30,US restricts exports of some Nvidia chips to certain Middle East countries,Benzinga,30 minutes ago,-1.0,0.016656994819641113,0.7500864863395691,0.2332564741373062
2023/08/31 20:02,2023-08-30,"Nvidia is the AI king, but threats to its reign abound",Bloomberg,yesterday,-1.0,0.026916014030575752,0.6376678347587585,0.33541610836982727
2023/08/31 20:02,2023-08-30,"Google says over half of AI startups use Google Cloud, plans bold Nvidia partnership",Reuters,yesterday,0.0,0.06638268381357193,0.01112725306302309,0.9224900603294373
2023/08/31 20:02,2023-08-30,US restricts exports of some Nvidia chips to Middle East countries -filing,GuruFocus.com,yesterday,-1.0,0.017514031380414963,0.80494624376297,0.17753976583480835
2023/08/31 20:02,2023-08-30,Nvidia Stock Rises In Buy Zone Amid Google AI Alliance - Is It A Buy?,Yahoo Finance,yesterday,0.0,0.3041524291038513,0.0975874736905098,0.5982601642608643
2023/08/31 20:02,2023-08-30,"Private payrolls data ahead, Nvidia's record close - what's moving markets",Motley Fool,yesterday,0.0,0.053889498114585876,0.09733302891254425,0.8487774729728699
2023/08/31 20:02,2023-08-30,"What Nvidia, Intel, Google, and Tesla Stock Investors Should Know About Recent AI Updates",Reuters,yesterday,0.0,0.03146311268210411,0.024128930643200874,0.9444079399108887
2023/08/31 20:02,2023-08-30,"Nvidia record-high, Grayscale spot bitcoin ETF: Top Stories",Zacks,yesterday,1.0,0.8236947655677795,0.014381829649209976,0.16192340850830078
2023/08/31 20:02,2023-08-30,Nvidia Stock Hits a Record High. Watch These 3 Things.,Zacks,yesterday,0.0,0.08067961782217026,0.020222818478941917,0.8990975618362427
2023/08/31 20:02,2023-08-30,UAE's G42 launches open source Arabic language AI model,Motley Fool,yesterday,0.0,0.24730300903320312,0.009951967746019363,0.7427449822425842
2023/08/31 20:02,2023-08-30,"Meta, Microsoft, and Tesla Are Driving Demand for Nvidia's Products",South China Morning Post,yesterday,0.0,0.33036258816719055,0.008399262093007565,0.6612381339073181
2023/08/31 20:02,2023-08-30,Millionaire Investor Cathie Wood Ditches 'Overvalued' Nvidia - Her 3 Stock Picks for an 'AI-Dominant Era',Investing.com,yesterday,0.0,0.44265782833099365,0.020702844485640526,0.5366393327713013
2023/08/31 20:02,2023-08-30,The 1 Figure in Nvidia's Quarterly Report No One Is Talking About That Has the Potential to Sink the Ship,Yahoo Finance UK,yesterday,-1.0,0.027017129585146904,0.7970024943351746,0.1759803593158722
2023/08/31 20:02,2023-08-30,The Bull Market in Artificial Intelligence Is Just Beginning: 2 Top AI Stocks to Buy Now and Hold for the Next Decade,TheStreet.com,yesterday,0.0,0.0827987864613533,0.012302953749895096,0.9048982858657837
2023/08/31 20:02,2023-08-30,"Tech war: China exploring ways to make its own AI memory chips despite US sanctions, sources say",Motley Fool,yesterday,1.0,0.5730539560317993,0.015947049483656883,0.41099897027015686
2023/08/31 20:02,2023-08-30,Trending tickers: Nvidia | Novo | Prudential | Superdry,Motley Fool,yesterday,0.0,0.021903399378061295,0.05402347072958946,0.9240731000900269
2023/08/31 20:02,2023-08-30,"Stocks edge lower, ADP jobs data on deck, Nvidia record close, Salesforce earnings in focus, Hurricane Idalia now Cat 4 storm - 5 Things to Know",Motley Fool,yesterday,-1.0,0.07308000326156616,0.7555891275405884,0.1713307946920395
2023/08/31 20:02,2023-08-30,Alphabet Focuses on Efficiency with New AI Chip,Investopedia,yesterday,0.0,0.38169220089912415,0.007511114701628685,0.6107966899871826
2023/08/31 20:02,2023-08-30,Where Will Nvidia Be in 1 Year?,Zacks,yesterday,0.0,0.033612944185733795,0.024912910535931587,0.9414741396903992
2023/08/31 20:02,2023-08-30,Top-Rated Tech Stocks to Consider as Earnings Approach,Investing.com,yesterday,0.0,0.10621363669633865,0.012769841589033604,0.8810165524482727
2023/08/31 20:02,2023-08-30,5 Things to Know Before Markets Open,TheStreet.com,yesterday,0.0,0.030069317668676376,0.04052610322833061,0.929404616355896
2023/08/31 20:02,2023-08-30,Nvidia Just Did the Unthinkable. Is It a Buy?,Motley Fool,yesterday,0.0,0.05364222079515457,0.04044141247868538,0.9059163928031921
2023/08/31 20:02,2023-08-30,"Midday movers: HP, HP Enterprise, Nvidia, Coinbase and more",Yahoo Finance Video,yesterday,0.0,0.03265392780303955,0.023026831448078156,0.9443192481994629
2023/08/31 20:02,2023-08-30,Cathie Wood Just Sold Nvidia -- and Bought These 5 Potentially Explosive Growth Stocks Again,Barrons.com,yesterday,0.0,0.1411118507385254,0.011607227846980095,0.8472809195518494
2023/08/31 20:02,2023-08-30,Nova (NVMI) PRISM 2 Selected for Packaging Applications,Zacks,yesterday,0.0,0.2065468728542328,0.008141888305544853,0.785311222076416
2023/08/31 20:02,2023-08-30,"Nvidia stock: 'The easy money has been made,' strategist says",Investor's Business Daily,yesterday,1.0,0.6197889447212219,0.014467725530266762,0.3657432794570923
2023/08/31 20:02,2023-08-30,Nvidia Stock Rises After Hitting Record. Why This Analyst Thinks It's Still a Bargain.,GOBankingRates,yesterday,0.0,0.29522672295570374,0.12056415528059006,0.584209144115448
2023/08/31 20:02,2023-08-30,"Midday movers: HP Inc., Nvidia, Coinbase and more",Zacks,yesterday,0.0,0.03178922459483147,0.023824600502848625,0.9443861246109009
2023/08/31 20:02,2023-08-30,Dow Jones Futures Rise: Market Rally Makes Bullish Move; Tesla Leads 9 Stocks In Buy Areas,Motley Fool,yesterday,1.0,0.754683256149292,0.11506025493144989,0.1302565038204193
2023/08/31 20:02,2023-08-30,4 Microchip Stocks to Buy as Sales Make Solid Rebound,Investing.com,yesterday,1.0,0.917245090007782,0.02443166822195053,0.058323245495557785
2023/08/31 20:02,2023-08-30,"Nvidia builds on $1.2 trillion market cap, record high close, following expanded Google partnership",Investing.com,yesterday,1.0,0.9424756169319153,0.021590033546090126,0.03593433275818825
2023/08/31 20:02,2023-08-30,What Might Nvidia's Future Look Like?,Investor's Business Daily,yesterday,0.0,0.029309842735528946,0.03483235836029053,0.9358577728271484
2023/08/31 20:02,2023-08-30,"The Zacks Analyst Blog Highlights SMH, WUGI, VCAR, BOTZ and TRFK",Zacks,yesterday,0.0,0.038089070469141006,0.017214633524417877,0.9446962475776672
2023/08/31 20:02,2023-08-30,Want to Capitalize on the AI Boom? Bet on These 3 Stocks Right Away,American City Business Journals,yesterday,0.0,0.09505768865346909,0.01240820623934269,0.8925341367721558
2023/08/31 20:02,2023-08-31,What Nvidia and ASML Stock Investors Should Know About Recent Updates,Yahoo Finance Video,6 hours ago,0.0,0.033620644360780716,0.019000565633177757,0.9473787546157837
2023/08/31 20:02,2023-08-31,"U.S. restricts export of Nvidia, AMD AI chips to Middle East, elsewhere",Investor's Business Daily,4 hours ago,-1.0,0.020127424970269203,0.70130455493927,0.27856799960136414
2023/08/31 20:02,2023-08-31,Key analyst says fastest-growing mega-cap company looks 'cheap' at nearly $500 a share,Motley Fool,1 hour ago,1.0,0.7495127320289612,0.010602053254842758,0.23988525569438934
2023/08/31 20:02,2023-08-31,UPDATE 1-U.S. denies blocking chip sales to Middle East,Bloomberg,2 hours ago,-1.0,0.12894348800182343,0.6085903644561768,0.2624661922454834
2023/08/31 20:02,2023-08-31,A Tale of Two Tech Stocks,Investopedia,2 hours ago,0.0,0.0645342469215393,0.055510591715574265,0.8799551725387573
2023/08/31 20:02,2023-08-31,"Tesla, Nvidia, Other 'Magnificent 7' Stocks See Big Mutual Fund Purchases",TheStreet.com,3 hours ago,0.0,0.11580376327037811,0.013431890867650509,0.8707643747329712
2023/08/31 20:02,2023-08-31,U.S. says it has not blocked chip sales to Middle East,Reuters,3 hours ago,-1.0,0.01593075506389141,0.8949807286262512,0.08908846229314804
2023/08/31 20:02,2023-08-31,"AI Stocks: Tech Giants, Cloud Titans, Chipmakers Battle For An Edge",Barrons.com,3 hours ago,0.0,0.15126952528953552,0.01792966201901436,0.8308008909225464
2023/08/31 20:02,2023-08-31,This Big Tech Stock Is Proving AI May Be More Than Hype -- Is Now the Time to Invest?,Reuters,5 hours ago,0.0,0.0520317368209362,0.04070502892136574,0.9072631597518921
2023/08/31 20:02,2023-08-31,"2 Stock-Split AI Growth Stocks to Buy Before They Soar 53% and 135%, According to Wall Street",Investor's Business Daily,7 hours ago,0.0,0.1656869500875473,0.015478687360882759,0.8188343048095703
2023/08/31 20:02,2023-08-31,Caterpillar and Foot Locker have been highlighted as Zacks Bull and Bear of the Day,American City Business Journals,6 hours ago,0.0,0.18295353651046753,0.02672959677875042,0.7903168797492981
2023/08/31 20:02,2023-08-31,Weak Economic Data Turns Good for Wall Street: Top 5 Picks,Motley Fool,7 hours ago,-1.0,0.03699759393930435,0.9312151074409485,0.03178730607032776
2023/08/31 20:02,2023-08-31,How Nvidia Could Run The Table In The AI Market For Years,Zacks,8 hours ago,0.0,0.03950826823711395,0.034966420382261276,0.9255253076553345
2023/08/31 20:02,2023-08-31,"CrowdStrike (CRWD) Q2 Earnings Beat, Revenues Increase Y/Y",Zacks,8 hours ago,1.0,0.9510993957519531,0.026151081547141075,0.022749559953808784
2023/08/31 20:02,2023-08-31,Next Month Could Make or Break This AI Stock,Motley Fool,8 hours ago,0.0,0.03271571174263954,0.33068615198135376,0.6365981698036194
2023/08/31 20:02,2023-08-31,"Of All the AI Stocks, These 2 Impressed Me the Most This Earnings Season",Investor's Business Daily,8 hours ago,0.0,0.46407997608184814,0.012000943534076214,0.5239190459251404
2023/08/31 20:02,2023-08-31,Cathie Wood Says Software Is the Next Big AI Buying Opportunity -- 2 Super Stocks You'll Regret Not Buying If She's Right,Zacks,8 hours ago,0.0,0.10557813197374344,0.011502205394208431,0.8829196095466614
2023/08/31 20:02,2023-08-31,1 Unstoppable Artificial Intelligence (AI) Stock to Buy Hand Over Fist Before It Joins the $3 Trillion Club,Motley Fool,9 hours ago,0.0,0.1130855455994606,0.010037408210337162,0.8768771290779114
2023/08/31 20:02,2023-08-31,Why Is Everyone Talking About Nvidia Stock?,Motley Fool,10 hours ago,0.0,0.028431111946702003,0.1989046037197113,0.7726642489433289
2023/08/31 20:02,2023-08-31,"3 ""Magnificent Seven"" Stocks Billionaires Are Buying Hand Over Fist",Motley Fool,10 hours ago,0.0,0.07462262362241745,0.024441273882985115,0.9009361267089844
2023/08/31 20:02,2023-08-31,Biden administration restricting Nvidia's sales of AI chips to some countries in Middle East,Motley Fool,11 hours ago,-1.0,0.020483754575252533,0.8058342337608337,0.17368195950984955
2023/08/31 20:02,2023-08-31,AI startup AI21 Labs valued at $1.4 billion after latest fund raise,Motley Fool,11 hours ago,0.0,0.20639574527740479,0.009630242362618446,0.7839739918708801
2023/08/31 20:02,2023-08-31,AI startup AI21 Labs valued at $1.4 bln after latest fund raise,Motley Fool,11 hours ago,0.0,0.17611855268478394,0.016187496483325958,0.8076938986778259
2023/08/31 20:02,2023-08-31,Nvidia Partner Expects AI Server Sales to Double in 2024,Fox Business,20 hours ago,1.0,0.9513866305351257,0.01489559281617403,0.033717796206474304
2023/08/31 20:02,2023-08-31,AI News: Artificial Intelligence Trends And Top AI Stocks To Watch,Investor's Business Daily,5 hours ago,0.0,0.0385790653526783,0.036023788154125214,0.9253970980644226
2023/08/31 20:02,2023-08-31,Worried About Nvidia's Expensive Valuation? 1 Artificial Intelligence (AI) Stock to Buy Hand Over Fist While It's Still Cheap.,Motley Fool,10 hours ago,0.0,0.04357248544692993,0.2148503214120865,0.7415772080421448
